error_code,error_desc,channel,issuer_bank,amount,bank_uptime_pct,attempts_made,label
PURCHASE_ORDER_MISMATCH,"PO amount mismatch, reconciliation on hold",B2B_INVOICE,UTIB,3696.73,96.5,2,COMMERCIAL_DISPUTE
STOLEN_CARD,"chori ka card report hua, block hai",CARD_MANDATE,KKBK,25241.35,97.8,3,HARD_PERMANENT
NPCI_TIMEOUT,Card network switch response timed out,UPI_AUTOPAY,KKBK,22546.96,97.8,1,TRANSIENT_TECHNICAL
PAYMENT_METHOD_UNAVAILABLE,payment option show nahi ho raha tha,MAGIC_CHECKOUT,UTIB,37106.59,96.5,0,BEHAVIORAL_DROPOFF
STOLEN_CARD,stolen card hotlisted by issuer,CARD_MANDATE,UTIB,32059.26,96.5,0,HARD_PERMANENT
STOLEN_CARD,stolen card hotlisted by issuer,CARD_MANDATE,SBIN,20602.83,78.2,0,HARD_PERMANENT
FRAUD_DETECTED,"suspicious activity, fraud check fail",CARD_MANDATE,HDFC,27151.29,99.4,1,HARD_PERMANENT
CART_ABANDONED_SHIPPING_FRICTION,User exited after shipping charge calculated,MAGIC_CHECKOUT,ICIC,25814.63,98.9,0,BEHAVIORAL_DROPOFF
STOLEN_CARD,stolen card hotlisted by issuer,CARD_MANDATE,HDFC,16841.11,99.4,0,HARD_PERMANENT
INVOICE_APPROVAL_PENDING,procurement team se approval pending hai,B2B_INVOICE,UTIB,1452.43,96.5,0,COMMERCIAL_DISPUTE
CHECKOUT_DROPPED_OFF,OTP verification timed out during checkout,MAGIC_CHECKOUT,UTIB,2378.62,96.5,0,BEHAVIORAL_DROPOFF
INVOICE_APPROVAL_PENDING,Invoice stuck in enterprise procurement approval workflow,B2B_INVOICE,SBIN,36896.62,78.2,1,COMMERCIAL_DISPUTE
ACCOUNT_CLOSED,"customer account closed, debit returned",UPI_AUTOPAY,KKBK,15818.82,97.8,3,HARD_PERMANENT
BANK_DEBIT_FAILED_TECHNICAL,debit attempt failed due to issuer switch congestion,UPI_AUTOPAY,UTIB,25872.62,96.5,1,TRANSIENT_TECHNICAL
PAYMENT_METHOD_UNAVAILABLE,payment option show nahi ho raha tha,MAGIC_CHECKOUT,UTIB,21489.67,96.5,2,BEHAVIORAL_DROPOFF
CHECKOUT_DROPPED_OFF,Customer abandoned session at shipping/payment step,MAGIC_CHECKOUT,KKBK,28713.06,97.8,3,BEHAVIORAL_DROPOFF
PAYMENT_METHOD_UNAVAILABLE,payment option show nahi ho raha tha,MAGIC_CHECKOUT,SBIN,39012.15,78.2,0,BEHAVIORAL_DROPOFF
CARD_EXPIRED,"card expiry ho gayi, naya card link karo",CARD_MANDATE,UTIB,10629.67,96.5,1,HARD_PERMANENT
INVOICE_OVERDUE_30_DAYS,Net-30 invoice crossed due date without payment reconciliation,B2B_INVOICE,UTIB,33168.63,96.5,2,COMMERCIAL_DISPUTE
CARD_EXPIRED,Mandate card token expired; bank declined authorization,CARD_MANDATE,HDFC,25824.94,99.4,3,HARD_PERMANENT
INVOICE_APPROVAL_PENDING,Invoice stuck in enterprise procurement approval workflow,B2B_INVOICE,KKBK,4013.9,97.8,1,COMMERCIAL_DISPUTE
TOKENIZATION_TIMEOUT,card token vault timeout during authorization,CARD_MANDATE,KKBK,23574.09,97.8,3,TRANSIENT_TECHNICAL
PURCHASE_ORDER_MISMATCH,"PO amount mismatch, reconciliation on hold",B2B_INVOICE,HDFC,29689.46,99.4,1,COMMERCIAL_DISPUTE
FRAUD_DETECTED,High-risk score flagged by issuer fraud detection switch,CARD_MANDATE,ICIC,35446.5,98.9,0,HARD_PERMANENT
UPI_DAILY_LIMIT_EXCEEDED,"UPI daily cap khatam, kal retry karo",UPI_AUTOPAY,HDFC,36349.87,99.4,1,SOFT_FINANCIAL
INVOICE_OVERDUE_30_DAYS,"30 din se payment pending, accounts se approval nahi aaya",B2B_INVOICE,KKBK,2214.31,97.8,3,COMMERCIAL_DISPUTE
ACCOUNT_CLOSED,"account band ho gaya hai, retry bekar hai",UPI_AUTOPAY,UTIB,8285.94,96.5,0,HARD_PERMANENT
STOLEN_CARD,"chori ka card report hua, block hai",CARD_MANDATE,UTIB,11720.82,96.5,0,HARD_PERMANENT
CART_ABANDONED_SHIPPING_FRICTION,User exited after shipping charge calculated,MAGIC_CHECKOUT,ICIC,6651.88,98.9,0,BEHAVIORAL_DROPOFF
CARD_EXPIRED,Mandate card token expired; bank declined authorization,CARD_MANDATE,ICIC,42856.93,98.9,2,HARD_PERMANENT
FRAUD_DETECTED,High-risk score flagged by issuer fraud detection switch,CARD_MANDATE,KKBK,43258.29,97.8,0,HARD_PERMANENT
ACCOUNT_CLOSED,"customer account closed, debit returned",UPI_AUTOPAY,ICIC,17668.69,98.9,0,HARD_PERMANENT
CHECKOUT_DROPPED_OFF,user ne checkout beech me chhod diya,MAGIC_CHECKOUT,ICIC,11754.71,98.9,3,BEHAVIORAL_DROPOFF
CART_ABANDONED_SHIPPING_FRICTION,User exited after shipping charge calculated,MAGIC_CHECKOUT,SBIN,10934.35,78.2,1,BEHAVIORAL_DROPOFF
UPI_DAILY_LIMIT_EXCEEDED,"Customer reached daily UPI transaction limit of Rs.1,00,000",UPI_AUTOPAY,UTIB,22985.74,96.5,1,SOFT_FINANCIAL
NPCI_TIMEOUT,UPI switch response timed out after 30 seconds,UPI_AUTOPAY,ICIC,2915.37,98.9,1,TRANSIENT_TECHNICAL
TOKENIZATION_TIMEOUT,"tokenization service slow, mandate auth timed out",CARD_MANDATE,HDFC,21890.37,99.4,1,TRANSIENT_TECHNICAL
INSUFFICIENT_FUNDS,Declined by customer bank due to low balance,UPI_AUTOPAY,ICIC,25022.13,98.9,1,SOFT_FINANCIAL
CART_ABANDONED_SHIPPING_FRICTION,User exited after shipping charge calculated,MAGIC_CHECKOUT,KKBK,29389.13,97.8,0,BEHAVIORAL_DROPOFF
INVOICE_APPROVAL_PENDING,procurement team se approval pending hai,B2B_INVOICE,UTIB,3958.18,96.5,2,COMMERCIAL_DISPUTE
STOLEN_CARD,stolen card hotlisted by issuer,CARD_MANDATE,SBIN,16923.45,78.2,0,HARD_PERMANENT
INSUFFICIENT_FUNDS,Mandate debit declined due to low card account balance,UPI_AUTOPAY,KKBK,20437.49,97.8,0,SOFT_FINANCIAL
PAYMENT_METHOD_UNAVAILABLE,payment option show nahi ho raha tha,MAGIC_CHECKOUT,SBIN,223.32,78.2,1,BEHAVIORAL_DROPOFF
INVALID_VPA_PERMANENT,"galat UPI ID, ye VPA exist nahi karti",UPI_AUTOPAY,UTIB,44966.03,96.5,3,HARD_PERMANENT
GATEWAY_ERROR,"downstream gateway error, retry after clearing window",UPI_AUTOPAY,HDFC,7430.61,99.4,1,TRANSIENT_TECHNICAL
UPI_DAILY_LIMIT_EXCEEDED,"Customer reached daily UPI transaction limit of Rs.1,00,000",UPI_AUTOPAY,ICIC,4218.33,98.9,2,SOFT_FINANCIAL
CART_ABANDONED_SHIPPING_FRICTION,User exited after shipping charge calculated,MAGIC_CHECKOUT,KKBK,44947.19,97.8,1,BEHAVIORAL_DROPOFF
GATEWAY_ERROR,"downstream gateway error, retry after clearing window",UPI_AUTOPAY,ICIC,28655.25,98.9,3,TRANSIENT_TECHNICAL
PAYMENT_METHOD_UNAVAILABLE,payment option show nahi ho raha tha,MAGIC_CHECKOUT,SBIN,29869.67,78.2,0,BEHAVIORAL_DROPOFF
INVOICE_OVERDUE_30_DAYS,Net-30 invoice crossed due date without payment reconciliation,B2B_INVOICE,UTIB,43162.83,96.5,0,COMMERCIAL_DISPUTE
ACCOUNT_CLOSED,"customer account closed, debit returned",UPI_AUTOPAY,HDFC,27473.26,99.4,0,HARD_PERMANENT
ACCOUNT_CLOSED,"customer account closed, debit returned",UPI_AUTOPAY,UTIB,25098.98,96.5,2,HARD_PERMANENT
PURCHASE_ORDER_MISMATCH,purchase order aur invoice me antar hai,B2B_INVOICE,KKBK,3834.55,97.8,2,COMMERCIAL_DISPUTE
CARD_EXPIRED,Mandate card token expired; bank declined authorization,CARD_MANDATE,UTIB,30316.29,96.5,0,HARD_PERMANENT
NPCI_TIMEOUT,"NPCI timeout, bank se confirmation nahi aaya",UPI_AUTOPAY,ICIC,17525.83,98.9,3,TRANSIENT_TECHNICAL
ACCOUNT_CLOSED,"customer account closed, debit returned",UPI_AUTOPAY,UTIB,16796.9,96.5,0,HARD_PERMANENT
PAYMENT_METHOD_UNAVAILABLE,selected UPI method unavailable at checkout,MAGIC_CHECKOUT,SBIN,33492.61,78.2,3,BEHAVIORAL_DROPOFF
INVALID_VPA_PERMANENT,"galat UPI ID, ye VPA exist nahi karti",UPI_AUTOPAY,SBIN,4229.59,78.2,1,HARD_PERMANENT
INVOICE_APPROVAL_PENDING,Invoice stuck in enterprise procurement approval workflow,B2B_INVOICE,SBIN,44109.32,78.2,0,COMMERCIAL_DISPUTE
BANK_DEBIT_FAILED_TECHNICAL,"bank server busy, auto-debit fail ho gaya technical issue se",UPI_AUTOPAY,UTIB,40721.84,96.5,2,TRANSIENT_TECHNICAL
GATEWAY_ERROR,504 Gateway Timeout from NPCI switch,UPI_AUTOPAY,SBIN,44294.99,78.2,2,TRANSIENT_TECHNICAL
NPCI_TIMEOUT,UPI switch response timed out after 30 seconds,UPI_AUTOPAY,ICIC,25695.35,98.9,1,TRANSIENT_TECHNICAL
FRAUD_DETECTED,High-risk score flagged by issuer fraud detection switch,CARD_MANDATE,KKBK,30313.14,97.8,1,HARD_PERMANENT
UPI_DAILY_LIMIT_EXCEEDED,"Customer reached daily UPI transaction limit of Rs.1,00,000",UPI_AUTOPAY,HDFC,26549.36,99.4,2,SOFT_FINANCIAL
CARD_EXPIRED,Mandate card token expired; bank declined authorization,CARD_MANDATE,ICIC,42023.57,98.9,3,HARD_PERMANENT
INSUFFICIENT_FUNDS,"account me paise nahi hai, balance insufficient",UPI_AUTOPAY,SBIN,38175.34,78.2,0,SOFT_FINANCIAL
TOKENIZATION_TIMEOUT,"tokenization service slow, mandate auth timed out",CARD_MANDATE,KKBK,39762.85,97.8,0,TRANSIENT_TECHNICAL
OTP_TIMEOUT,OTP verification timed out during checkout,MAGIC_CHECKOUT,ICIC,19577.59,98.9,1,TRANSIENT_TECHNICAL
INVALID_VPA_PERMANENT,"VPA does not exist, invalid payee address",UPI_AUTOPAY,KKBK,21102.55,97.8,0,HARD_PERMANENT
STOLEN_CARD,stolen card hotlisted by issuer,CARD_MANDATE,SBIN,2303.06,78.2,1,HARD_PERMANENT
TOKENIZATION_TIMEOUT,"tokenization service slow, mandate auth timed out",CARD_MANDATE,ICIC,430.14,98.9,0,TRANSIENT_TECHNICAL
INVOICE_OVERDUE_30_DAYS,Net-30 invoice crossed due date without payment reconciliation,B2B_INVOICE,KKBK,36383.55,97.8,2,COMMERCIAL_DISPUTE
INSUFFICIENT_FUNDS,Mandate debit declined due to low card account balance,UPI_AUTOPAY,HDFC,41281.3,99.4,0,SOFT_FINANCIAL
FRAUD_DETECTED,"suspicious activity, fraud check fail",CARD_MANDATE,ICIC,3014.48,98.9,2,HARD_PERMANENT
CART_ABANDONED_SHIPPING_FRICTION,User exited after shipping charge calculated,MAGIC_CHECKOUT,UTIB,19550.74,96.5,0,BEHAVIORAL_DROPOFF
UPI_DAILY_LIMIT_EXCEEDED,"limit exceed, transaction declined by bank",UPI_AUTOPAY,ICIC,37854.58,98.9,0,SOFT_FINANCIAL
CART_ABANDONED_SHIPPING_FRICTION,shipping fee dekh kar customer ne cart chhod diya,MAGIC_CHECKOUT,SBIN,43154.32,78.2,3,BEHAVIORAL_DROPOFF
BANK_DEBIT_FAILED_TECHNICAL,"bank server busy, auto-debit fail ho gaya technical issue se",UPI_AUTOPAY,KKBK,35775.97,97.8,0,TRANSIENT_TECHNICAL
PAYMENT_METHOD_UNAVAILABLE,selected UPI method unavailable at checkout,MAGIC_CHECKOUT,UTIB,26135.84,96.5,0,BEHAVIORAL_DROPOFF
BANK_DEBIT_FAILED_TECHNICAL,Downstream bank gateway timeout during debit attempt,UPI_AUTOPAY,UTIB,14234.23,96.5,3,TRANSIENT_TECHNICAL
CARD_EXPIRED,Mandate card token expired; bank declined authorization,CARD_MANDATE,HDFC,41376.31,99.4,1,HARD_PERMANENT
BANK_DEBIT_FAILED_TECHNICAL,"bank server busy, auto-debit fail ho gaya technical issue se",UPI_AUTOPAY,KKBK,28252.72,97.8,0,TRANSIENT_TECHNICAL
CART_ABANDONED_SHIPPING_FRICTION,User exited after shipping charge calculated,MAGIC_CHECKOUT,KKBK,2537.75,97.8,3,BEHAVIORAL_DROPOFF
NPCI_TIMEOUT,Card network switch response timed out,UPI_AUTOPAY,HDFC,27854.75,99.4,1,TRANSIENT_TECHNICAL
INSUFFICIENT_FUNDS,Declined by customer bank due to low balance,UPI_AUTOPAY,UTIB,17399.0,96.5,3,SOFT_FINANCIAL
OTP_TIMEOUT,OTP verification timed out during checkout,MAGIC_CHECKOUT,ICIC,29360.93,98.9,2,TRANSIENT_TECHNICAL
ACCOUNT_CLOSED,"account band ho gaya hai, retry bekar hai",UPI_AUTOPAY,KKBK,14902.4,97.8,0,HARD_PERMANENT
CART_ABANDONED_SHIPPING_FRICTION,User exited after shipping charge calculated,MAGIC_CHECKOUT,HDFC,26863.44,99.4,0,BEHAVIORAL_DROPOFF
UPI_DAILY_LIMIT_EXCEEDED,"Customer reached daily UPI transaction limit of Rs.1,00,000",UPI_AUTOPAY,KKBK,5843.1,97.8,1,SOFT_FINANCIAL
INVALID_VPA_PERMANENT,"galat UPI ID, ye VPA exist nahi karti",UPI_AUTOPAY,UTIB,21766.17,96.5,1,HARD_PERMANENT
PAYMENT_METHOD_UNAVAILABLE,selected UPI method unavailable at checkout,MAGIC_CHECKOUT,SBIN,6366.87,78.2,0,BEHAVIORAL_DROPOFF
BANK_DEBIT_FAILED_TECHNICAL,Issuer node degradation during 02:00 AM auto-debit window,UPI_AUTOPAY,ICIC,26386.18,98.9,1,TRANSIENT_TECHNICAL
MANDATE_AMOUNT_EXCEEDS_CAP,"autopay cap se zyada amount, bank ne decline kiya",UPI_AUTOPAY,KKBK,39857.83,97.8,3,SOFT_FINANCIAL
CHECKOUT_DROPPED_OFF,Customer abandoned session at shipping/payment step,MAGIC_CHECKOUT,UTIB,14027.92,96.5,0,BEHAVIORAL_DROPOFF
INVOICE_APPROVAL_PENDING,procurement team se approval pending hai,B2B_INVOICE,HDFC,23391.61,99.4,2,COMMERCIAL_DISPUTE
CHECKOUT_DROPPED_OFF,Customer abandoned session at shipping/payment step,MAGIC_CHECKOUT,SBIN,22917.94,78.2,3,BEHAVIORAL_DROPOFF
TOKENIZATION_TIMEOUT,card token vault timeout during authorization,CARD_MANDATE,UTIB,15602.31,96.5,0,TRANSIENT_TECHNICAL
GATEWAY_ERROR,504 Gateway Timeout from NPCI switch,UPI_AUTOPAY,ICIC,8682.32,98.9,1,TRANSIENT_TECHNICAL
PAYMENT_METHOD_UNAVAILABLE,payment option show nahi ho raha tha,MAGIC_CHECKOUT,KKBK,25560.71,97.8,0,BEHAVIORAL_DROPOFF
INVOICE_APPROVAL_PENDING,procurement team se approval pending hai,B2B_INVOICE,ICIC,7469.31,98.9,1,COMMERCIAL_DISPUTE
BANK_DEBIT_FAILED_TECHNICAL,debit attempt failed due to issuer switch congestion,UPI_AUTOPAY,SBIN,41413.84,78.2,2,TRANSIENT_TECHNICAL
INSUFFICIENT_FUNDS,Salary credit not yet posted; balance too low for auto-debit,UPI_AUTOPAY,UTIB,28151.24,96.5,0,SOFT_FINANCIAL
PURCHASE_ORDER_MISMATCH,purchase order aur invoice me antar hai,B2B_INVOICE,UTIB,9397.38,96.5,0,COMMERCIAL_DISPUTE
ACCOUNT_CLOSED,"account band ho gaya hai, retry bekar hai",UPI_AUTOPAY,HDFC,3502.23,99.4,0,HARD_PERMANENT
TOKENIZATION_TIMEOUT,card token vault timeout during authorization,CARD_MANDATE,SBIN,13217.11,78.2,0,TRANSIENT_TECHNICAL
UPI_DAILY_LIMIT_EXCEEDED,"UPI daily cap khatam, kal retry karo",UPI_AUTOPAY,HDFC,43893.83,99.4,0,SOFT_FINANCIAL
GATEWAY_ERROR,"downstream gateway error, retry after clearing window",UPI_AUTOPAY,SBIN,10007.96,78.2,0,TRANSIENT_TECHNICAL
FRAUD_DETECTED,"suspicious activity, fraud check fail",CARD_MANDATE,KKBK,11218.44,97.8,0,HARD_PERMANENT
ACCOUNT_CLOSED,"customer account closed, debit returned",UPI_AUTOPAY,ICIC,40996.98,98.9,0,HARD_PERMANENT
CHECKOUT_DROPPED_OFF,user ne checkout beech me chhod diya,MAGIC_CHECKOUT,HDFC,15358.91,99.4,0,BEHAVIORAL_DROPOFF
INVOICE_APPROVAL_PENDING,procurement team se approval pending hai,B2B_INVOICE,SBIN,16759.27,78.2,0,COMMERCIAL_DISPUTE
FRAUD_DETECTED,"suspicious activity, fraud check fail",CARD_MANDATE,HDFC,5507.62,99.4,0,HARD_PERMANENT
GATEWAY_ERROR,issuer node degraded during mandate authorization,UPI_AUTOPAY,KKBK,17142.54,97.8,0,TRANSIENT_TECHNICAL
INVOICE_OVERDUE_30_DAYS,"30 din se payment pending, accounts se approval nahi aaya",B2B_INVOICE,SBIN,41461.33,78.2,3,COMMERCIAL_DISPUTE
UPI_DAILY_LIMIT_EXCEEDED,"Customer reached daily UPI transaction limit of Rs.1,00,000",UPI_AUTOPAY,KKBK,13378.68,97.8,0,SOFT_FINANCIAL
INVOICE_OVERDUE_30_DAYS,Net-30 invoice crossed due date without payment reconciliation,B2B_INVOICE,HDFC,28399.4,99.4,0,COMMERCIAL_DISPUTE
CHECKOUT_DROPPED_OFF,OTP verification timed out during checkout,MAGIC_CHECKOUT,KKBK,39885.26,97.8,0,BEHAVIORAL_DROPOFF
CARD_EXPIRED,"card expiry ho gayi, naya card link karo",CARD_MANDATE,KKBK,3105.38,97.8,1,HARD_PERMANENT
NPCI_TIMEOUT,"NPCI timeout, bank se confirmation nahi aaya",UPI_AUTOPAY,KKBK,16966.5,97.8,1,TRANSIENT_TECHNICAL
PAYMENT_METHOD_UNAVAILABLE,selected UPI method unavailable at checkout,MAGIC_CHECKOUT,ICIC,32119.12,98.9,1,BEHAVIORAL_DROPOFF
PURCHASE_ORDER_MISMATCH,purchase order aur invoice me antar hai,B2B_INVOICE,UTIB,12220.7,96.5,1,COMMERCIAL_DISPUTE
UPI_DAILY_LIMIT_EXCEEDED,"limit exceed, transaction declined by bank",UPI_AUTOPAY,HDFC,9481.75,99.4,0,SOFT_FINANCIAL
PAYMENT_METHOD_UNAVAILABLE,selected UPI method unavailable at checkout,MAGIC_CHECKOUT,UTIB,9992.22,96.5,1,BEHAVIORAL_DROPOFF
NPCI_TIMEOUT,"NPCI timeout, bank se confirmation nahi aaya",UPI_AUTOPAY,SBIN,42110.29,78.2,0,TRANSIENT_TECHNICAL
INVALID_VPA_PERMANENT,"VPA does not exist, invalid payee address",UPI_AUTOPAY,SBIN,33872.45,78.2,0,HARD_PERMANENT
PAYMENT_METHOD_UNAVAILABLE,payment option show nahi ho raha tha,MAGIC_CHECKOUT,SBIN,26361.09,78.2,1,BEHAVIORAL_DROPOFF
STOLEN_CARD,"chori ka card report hua, block hai",CARD_MANDATE,UTIB,20411.03,96.5,1,HARD_PERMANENT
OTP_TIMEOUT,"customer ne OTP time par enter nahi kiya, session expire",MAGIC_CHECKOUT,UTIB,14401.83,96.5,1,TRANSIENT_TECHNICAL
ACCOUNT_CLOSED,"customer account closed, debit returned",UPI_AUTOPAY,UTIB,10673.04,96.5,2,HARD_PERMANENT
CARD_EXPIRED,"card expiry ho gayi, naya card link karo",CARD_MANDATE,HDFC,13393.69,99.4,1,HARD_PERMANENT
STOLEN_CARD,stolen card hotlisted by issuer,CARD_MANDATE,ICIC,41711.87,98.9,0,HARD_PERMANENT
CART_ABANDONED_SHIPPING_FRICTION,User exited after shipping charge calculated,MAGIC_CHECKOUT,ICIC,1914.04,98.9,0,BEHAVIORAL_DROPOFF
INVOICE_OVERDUE_30_DAYS,Net-30 invoice crossed due date without payment reconciliation,B2B_INVOICE,ICIC,11400.31,98.9,2,COMMERCIAL_DISPUTE
INVALID_VPA_PERMANENT,"VPA does not exist, invalid payee address",UPI_AUTOPAY,KKBK,44910.21,97.8,3,HARD_PERMANENT
TOKENIZATION_TIMEOUT,"tokenization service slow, mandate auth timed out",CARD_MANDATE,HDFC,34699.18,99.4,0,TRANSIENT_TECHNICAL
MANDATE_AMOUNT_EXCEEDS_CAP,"autopay cap se zyada amount, bank ne decline kiya",UPI_AUTOPAY,UTIB,37019.21,96.5,3,SOFT_FINANCIAL
ACCOUNT_CLOSED,"account band ho gaya hai, retry bekar hai",UPI_AUTOPAY,KKBK,44519.49,97.8,0,HARD_PERMANENT
NPCI_TIMEOUT,UPI switch response timed out after 30 seconds,UPI_AUTOPAY,SBIN,32605.17,78.2,0,TRANSIENT_TECHNICAL
PURCHASE_ORDER_MISMATCH,"PO amount mismatch, reconciliation on hold",B2B_INVOICE,KKBK,26497.35,97.8,1,COMMERCIAL_DISPUTE
PAYMENT_METHOD_UNAVAILABLE,payment option show nahi ho raha tha,MAGIC_CHECKOUT,ICIC,35677.58,98.9,0,BEHAVIORAL_DROPOFF
GATEWAY_ERROR,"payment gateway ne response nahi diya, timeout ho gaya",UPI_AUTOPAY,UTIB,9588.61,96.5,1,TRANSIENT_TECHNICAL
TOKENIZATION_TIMEOUT,card token vault timeout during authorization,CARD_MANDATE,ICIC,6424.11,98.9,3,TRANSIENT_TECHNICAL
CHECKOUT_DROPPED_OFF,user ne checkout beech me chhod diya,MAGIC_CHECKOUT,HDFC,22590.55,99.4,2,BEHAVIORAL_DROPOFF
MANDATE_AMOUNT_EXCEEDS_CAP,"autopay cap se zyada amount, bank ne decline kiya",UPI_AUTOPAY,SBIN,18977.22,78.2,2,SOFT_FINANCIAL
NPCI_TIMEOUT,"NPCI timeout, bank se confirmation nahi aaya",UPI_AUTOPAY,KKBK,13623.05,97.8,1,TRANSIENT_TECHNICAL
ACCOUNT_CLOSED,"customer account closed, debit returned",UPI_AUTOPAY,SBIN,7084.52,78.2,0,HARD_PERMANENT
UPI_DAILY_LIMIT_EXCEEDED,"limit exceed, transaction declined by bank",UPI_AUTOPAY,KKBK,41136.01,97.8,1,SOFT_FINANCIAL
NPCI_TIMEOUT,Card network switch response timed out,UPI_AUTOPAY,SBIN,42701.38,78.2,0,TRANSIENT_TECHNICAL
TOKENIZATION_TIMEOUT,"tokenization service slow, mandate auth timed out",CARD_MANDATE,SBIN,21469.51,78.2,0,TRANSIENT_TECHNICAL
UPI_DAILY_LIMIT_EXCEEDED,"UPI daily cap khatam, kal retry karo",UPI_AUTOPAY,ICIC,4376.31,98.9,0,SOFT_FINANCIAL
TOKENIZATION_TIMEOUT,card token vault timeout during authorization,CARD_MANDATE,HDFC,37225.9,99.4,1,TRANSIENT_TECHNICAL
PURCHASE_ORDER_MISMATCH,"PO amount mismatch, reconciliation on hold",B2B_INVOICE,SBIN,9114.34,78.2,1,COMMERCIAL_DISPUTE
INVOICE_APPROVAL_PENDING,Invoice stuck in enterprise procurement approval workflow,B2B_INVOICE,SBIN,13240.82,78.2,1,COMMERCIAL_DISPUTE
CARD_EXPIRED,"card expiry ho gayi, naya card link karo",CARD_MANDATE,HDFC,16714.99,99.4,0,HARD_PERMANENT
FRAUD_DETECTED,"suspicious activity, fraud check fail",CARD_MANDATE,UTIB,17720.91,96.5,0,HARD_PERMANENT
CHECKOUT_DROPPED_OFF,OTP verification timed out during checkout,MAGIC_CHECKOUT,UTIB,21625.13,96.5,0,BEHAVIORAL_DROPOFF
NPCI_TIMEOUT,UPI switch response timed out after 30 seconds,UPI_AUTOPAY,SBIN,39195.99,78.2,0,TRANSIENT_TECHNICAL
OTP_TIMEOUT,"customer ne OTP time par enter nahi kiya, session expire",MAGIC_CHECKOUT,SBIN,27245.79,78.2,0,TRANSIENT_TECHNICAL
UPI_DAILY_LIMIT_EXCEEDED,"Customer reached daily UPI transaction limit of Rs.1,00,000",UPI_AUTOPAY,KKBK,32311.1,97.8,1,SOFT_FINANCIAL
INVALID_VPA_PERMANENT,"VPA does not exist, invalid payee address",UPI_AUTOPAY,HDFC,44600.6,99.4,1,HARD_PERMANENT
CARD_EXPIRED,"card expiry ho gayi, naya card link karo",CARD_MANDATE,KKBK,36378.76,97.8,1,HARD_PERMANENT
INVOICE_OVERDUE_30_DAYS,"30 din se payment pending, accounts se approval nahi aaya",B2B_INVOICE,UTIB,20928.22,96.5,0,COMMERCIAL_DISPUTE
CARD_EXPIRED,"card expiry ho gayi, naya card link karo",CARD_MANDATE,UTIB,15735.17,96.5,3,HARD_PERMANENT
INVOICE_APPROVAL_PENDING,procurement team se approval pending hai,B2B_INVOICE,KKBK,37089.47,97.8,3,COMMERCIAL_DISPUTE
FRAUD_DETECTED,"suspicious activity, fraud check fail",CARD_MANDATE,SBIN,8244.28,78.2,1,HARD_PERMANENT
OTP_TIMEOUT,"customer ne OTP time par enter nahi kiya, session expire",MAGIC_CHECKOUT,UTIB,41005.23,96.5,0,TRANSIENT_TECHNICAL
UPI_DAILY_LIMIT_EXCEEDED,"Customer reached daily UPI transaction limit of Rs.1,00,000",UPI_AUTOPAY,UTIB,31498.98,96.5,0,SOFT_FINANCIAL
INSUFFICIENT_FUNDS,Salary credit not yet posted; balance too low for auto-debit,UPI_AUTOPAY,ICIC,39738.38,98.9,1,SOFT_FINANCIAL
INVOICE_APPROVAL_PENDING,Invoice stuck in enterprise procurement approval workflow,B2B_INVOICE,SBIN,40911.3,78.2,1,COMMERCIAL_DISPUTE
TOKENIZATION_TIMEOUT,card token vault timeout during authorization,CARD_MANDATE,ICIC,3627.78,98.9,0,TRANSIENT_TECHNICAL
STOLEN_CARD,"chori ka card report hua, block hai",CARD_MANDATE,UTIB,20401.38,96.5,0,HARD_PERMANENT
GATEWAY_ERROR,504 Gateway Timeout from NPCI switch,UPI_AUTOPAY,UTIB,1395.99,96.5,2,TRANSIENT_TECHNICAL
PAYMENT_METHOD_UNAVAILABLE,payment option show nahi ho raha tha,MAGIC_CHECKOUT,ICIC,33618.64,98.9,3,BEHAVIORAL_DROPOFF
GATEWAY_ERROR,"payment gateway ne response nahi diya, timeout ho gaya",UPI_AUTOPAY,HDFC,680.04,99.4,0,TRANSIENT_TECHNICAL
CHECKOUT_DROPPED_OFF,user ne checkout beech me chhod diya,MAGIC_CHECKOUT,UTIB,21916.7,96.5,0,BEHAVIORAL_DROPOFF
CARD_EXPIRED,Mandate card token expired; bank declined authorization,CARD_MANDATE,UTIB,6482.6,96.5,3,HARD_PERMANENT
INVALID_VPA_PERMANENT,"VPA does not exist, invalid payee address",UPI_AUTOPAY,SBIN,37764.45,78.2,1,HARD_PERMANENT
CART_ABANDONED_SHIPPING_FRICTION,User exited after shipping charge calculated,MAGIC_CHECKOUT,ICIC,5761.11,98.9,2,BEHAVIORAL_DROPOFF
NPCI_TIMEOUT,UPI switch response timed out after 30 seconds,UPI_AUTOPAY,HDFC,30278.04,99.4,0,TRANSIENT_TECHNICAL
INVALID_VPA_PERMANENT,"VPA does not exist, invalid payee address",UPI_AUTOPAY,UTIB,16241.66,96.5,0,HARD_PERMANENT
BANK_DEBIT_FAILED_TECHNICAL,Issuer node degradation during 02:00 AM auto-debit window,UPI_AUTOPAY,UTIB,31413.75,96.5,3,TRANSIENT_TECHNICAL
STOLEN_CARD,stolen card hotlisted by issuer,CARD_MANDATE,UTIB,31127.22,96.5,1,HARD_PERMANENT
BANK_DEBIT_FAILED_TECHNICAL,Downstream bank gateway timeout during debit attempt,UPI_AUTOPAY,HDFC,34803.73,99.4,3,TRANSIENT_TECHNICAL
